episode,outcome,reward,loss,epsilon,buffer,moves
3064,L,9.61,0.109,0.01,50000,47
3065,W,4.76,0.125,0.01,50000,24
3066,L,10.69,0.12,0.01,50000,49
3067,L,9.69,0.111,0.01,50000,53
3068,L,5.17,0.113,0.01,50000,22
3069,W,10.69,0.128,0.01,50000,39
3070,W,6.76,0.118,0.01,50000,21
3071,L,7.26,0.124,0.01,50000,34
3072,L,7.62,0.11,0.01,50000,38
3073,W,6.78,0.13,0.01,50000,29
3074,L,6.82,0.123,0.01,50000,50
3075,W,13.85,0.123,0.01,50000,73
3076,W,10.13,0.112,0.01,50000,57
3077,L,9.54,0.105,0.01,50000,54
3078,D,18.59,0.097,0.01,50000,81
3079,W,7.45,0.081,0.01,50000,38
3080,D,15.82,0.127,0.01,50000,81
3081,W,6.7,0.129,0.01,50000,23
3082,W,4.55,0.111,0.01,50000,29
3083,W,9.72,0.136,0.01,50000,36
3084,L,11.85,0.102,0.01,50000,72
3085,L,6.04,0.1,0.01,50000,29
3086,L,12.77,0.14,0.01,50000,47
3087,W,10.33,0.117,0.01,50000,61
3088,W,12.5,0.138,0.01,50000,48
3089,W,14.35,0.101,0.01,50000,65
3090,L,5.49,0.102,0.01,50000,26
3091,L,9.15,0.128,0.01,50000,41
3092,W,14.75,0.125,0.01,50000,64
3093,L,7.61,0.123,0.01,50000,32
3094,W,6.62,0.104,0.01,50000,37
3095,W,15.34,0.124,0.01,50000,65
3096,L,10.95,0.115,0.01,50000,63
3097,W,7.66,0.106,0.01,50000,34
3098,L,11.99,0.113,0.01,50000,41
3099,L,9.07,0.121,0.01,50000,45
3100,W,14.15,0.118,0.01,50000,55
3101,W,8.85,0.117,0.01,50000,28
3102,W,7.73,0.112,0.01,50000,20
3103,W,7.49,0.102,0.01,50000,23
3104,L,7.61,0.088,0.01,50000,32
3105,W,11.34,0.106,0.01,50000,39
3106,L,2.56,0.112,0.01,50000,19
3107,D,12.17,0.123,0.01,50000,81
3108,W,9.23,0.091,0.01,50000,31
3109,W,6.77,0.128,0.01,50000,23
3110,W,7.14,0.095,0.01,50000,36
3111,L,8.76,0.134,0.01,50000,37
3112,W,15.05,0.128,0.01,50000,50
3113,L,9.28,0.116,0.01,50000,62
3114,W,6.22,0.103,0.01,50000,28
3115,L,5.07,0.126,0.01,50000,23
3116,W,8.98,0.09,0.01,50000,41
3117,L,11.18,0.098,0.01,50000,56
3118,W,12.24,0.135,0.01,50000,32
3119,W,11.82,0.119,0.01,50000,38
3120,W,9.5,0.121,0.01,50000,34
3121,W,9.9,0.132,0.01,50000,41
3122,W,10.4,0.119,0.01,50000,37
3123,D,11.29,0.131,0.01,50000,81
3124,L,5.41,0.124,0.01,50000,25
3125,L,0.89,0.118,0.01,50000,16
3126,L,1.51,0.117,0.01,50000,18
3127,W,6.13,0.143,0.01,50000,20
3128,W,16.57,0.128,0.01,50000,72
3129,L,9.45,0.127,0.01,50000,52
3130,W,4.7,0.124,0.01,50000,19
3131,L,11.67,0.112,0.01,50000,68
3132,W,3.91,0.121,0.01,50000,29
3133,W,9.34,0.104,0.01,50000,30
3134,W,14.3,0.132,0.01,50000,44
3135,W,16.95,0.088,0.01,50000,76
3136,W,15.06,0.099,0.01,50000,57
3137,W,14.11,0.103,0.01,50000,59
3138,W,15.29,0.114,0.01,50000,61
3139,L,13.86,0.114,0.01,50000,71
3140,L,8.8,0.093,0.01,50000,46
3141,W,9.37,0.112,0.01,50000,28
3142,L,13.89,0.144,0.01,50000,80
3143,W,15.79,0.124,0.01,50000,67
3144,W,14.16,0.13,0.01,50000,44
3145,D,15.11,0.122,0.01,50000,81
3146,L,9.64,0.123,0.01,50000,43
3147,W,11.61,0.13,0.01,50000,39
3148,W,18.02,0.099,0.01,50000,53
3149,L,7.28,0.099,0.01,50000,31
3150,W,6.42,0.097,0.01,50000,29
3151,L,3.8,0.093,0.01,50000,35
3152,L,13.23,0.138,0.01,50000,55
3153,L,14.47,0.123,0.01,50000,69
3154,W,11.81,0.115,0.01,50000,49
3155,L,5.79,0.109,0.01,50000,30
3156,L,13.44,0.152,0.01,50000,78
3157,L,6.04,0.126,0.01,50000,31
3158,W,16.74,0.134,0.01,50000,65
3159,L,11.18,0.117,0.01,50000,45
3160,L,8.95,0.113,0.01,50000,40
3161,W,19.63,0.138,0.01,50000,78
3162,W,14.83,0.115,0.01,50000,53
3163,L,14.53,0.121,0.01,50000,81
3164,W,14.4,0.105,0.01,50000,62
3165,W,7.39,0.13,0.01,50000,25
3166,D,17.92,0.12,0.01,50000,81
3167,L,15.24,0.123,0.01,50000,68
3168,L,3.62,0.182,0.01,50000,21
3169,D,9.38,0.11,0.01,50000,81
3170,W,8.62,0.108,0.01,50000,28
3171,L,6.53,0.129,0.01,50000,29
3172,W,8.52,0.118,0.01,50000,26
3173,L,2.21,0.095,0.01,50000,28
3174,L,5.79,0.14,0.01,50000,31
3175,W,15.53,0.097,0.01,50000,74
3176,W,4.25,0.097,0.01,50000,22
3177,L,15.55,0.139,0.01,50000,79
3178,L,2.14,0.119,0.01,50000,29
3179,W,12.68,0.1,0.01,50000,48
3180,L,8.66,0.154,0.01,50000,40
3181,W,6.8,0.098,0.01,50000,35
3182,W,11.76,0.117,0.01,50000,39
3183,W,10.31,0.102,0.01,50000,34
3184,L,12.01,0.119,0.01,50000,65
3185,W,7.67,0.136,0.01,50000,25
3186,W,6.13,0.113,0.01,50000,18
3187,W,13.93,0.117,0.01,50000,56
3188,W,4.06,0.125,0.01,50000,21
3189,W,7.48,0.128,0.01,50000,22
3190,L,12.49,0.108,0.01,50000,59
3191,W,7.21,0.096,0.01,50000,35
3192,W,5.81,0.117,0.01,50000,25
3193,L,10.07,0.13,0.01,50000,52
3194,L,2.82,0.091,0.01,50000,17
3195,W,12.14,0.112,0.01,50000,42
3196,L,11.99,0.125,0.01,50000,65
3197,L,9.61,0.122,0.01,50000,47
3198,W,6.63,0.112,0.01,50000,29
3199,L,12.51,0.119,0.01,50000,63
3200,L,6.17,0.116,0.01,50000,28
3201,L,14.14,0.119,0.01,50000,66
3202,W,8.39,0.138,0.01,50000,29
3203,W,10.63,0.11,0.01,50000,65
3204,W,12.2,0.123,0.01,50000,49
3205,W,10.52,0.114,0.01,50000,49
3206,W,6.96,0.12,0.01,50000,24
3207,W,13.05,0.103,0.01,50000,39
3208,L,13.11,0.096,0.01,50000,79
3209,W,15.66,0.117,0.01,50000,67
3210,L,9.41,0.123,0.01,50000,56
3211,D,13.97,0.16,0.01,50000,81
3212,L,7.05,0.109,0.01,50000,39
3213,W,7.49,0.09,0.01,50000,24
3214,W,7.78,0.105,0.01,50000,22
3215,W,9.45,0.103,0.01,50000,28
3216,L,13.45,0.123,0.01,50000,77
3217,W,16.01,0.115,0.01,50000,54
3218,W,8.08,0.127,0.01,50000,23
3219,L,11.37,0.121,0.01,50000,47
3220,L,14.42,0.12,0.01,50000,73
3221,L,7.09,0.111,0.01,50000,39
3222,L,7.75,0.106,0.01,50000,34
3223,L,14.47,0.102,0.01,50000,76
3224,L,7.27,0.131,0.01,50000,27
3225,W,9.45,0.108,0.01,50000,34
3226,L,13.11,0.139,0.01,50000,69
3227,W,11.89,0.136,0.01,50000,50
3228,L,7.08,0.127,0.01,50000,35
3229,D,15.03,0.114,0.01,50000,81
3230,W,18.16,0.138,0.01,50000,70
3231,L,9.48,0.123,0.01,50000,64
3232,L,4.88,0.11,0.01,50000,31
3233,L,7.27,0.139,0.01,50000,26
3234,L,14.69,0.129,0.01,50000,69
3235,L,2.95,0.119,0.01,50000,29
3236,D,12.62,0.143,0.01,50000,81
3237,L,10.32,0.133,0.01,50000,49
3238,W,15.02,0.129,0.01,50000,47
3239,L,7.56,0.156,0.01,50000,33
3240,W,13.73,0.124,0.01,50000,47
3241,W,9.65,0.111,0.01,50000,29
3242,W,13.24,0.107,0.01,50000,54
3243,W,15.23,0.132,0.01,50000,70
3244,L,9.22,0.129,0.01,50000,37
3245,W,12.34,0.133,0.01,50000,62
3246,L,4.99,0.117,0.01,50000,25
3247,L,7.45,0.133,0.01,50000,39
3248,L,3.47,0.117,0.01,50000,24
3249,W,8.53,0.09,0.01,50000,26
3250,L,5.26,0.115,0.01,50000,29
3251,W,7.62,0.15,0.01,50000,22
3252,L,14.5,0.13,0.01,50000,52
3253,W,9.46,0.123,0.01,50000,39
3254,W,14.72,0.129,0.01,50000,72
3255,W,7.86,0.132,0.01,50000,24
3256,W,10.37,0.11,0.01,50000,32
3257,W,13.54,0.126,0.01,50000,62
3258,L,5.86,0.112,0.01,50000,33
3259,L,10.51,0.117,0.01,50000,65
3260,W,10.37,0.129,0.01,50000,38
3261,W,18.66,0.124,0.01,50000,69
3262,W,15.47,0.101,0.01,50000,59
3263,L,13.08,0.131,0.01,50000,55
3264,W,11.79,0.117,0.01,50000,32
3265,W,10.44,0.117,0.01,50000,41
3266,W,10.81,0.112,0.01,50000,26
3267,L,8.15,0.1,0.01,50000,44
3268,L,8.21,0.104,0.01,50000,34
3269,W,8.61,0.114,0.01,50000,28
3270,W,11.99,0.105,0.01,50000,38
3271,L,7.05,0.131,0.01,50000,33
3272,W,13.84,0.111,0.01,50000,69
3273,L,13.73,0.088,0.01,50000,76
3274,L,9.19,0.115,0.01,50000,33
3275,L,10.5,0.134,0.01,50000,46
3276,W,12.95,0.104,0.01,50000,45
3277,L,11.93,0.14,0.01,50000,45
3278,W,9.91,0.116,0.01,50000,33
3279,L,11.89,0.107,0.01,50000,74
3280,L,8.55,0.113,0.01,50000,52
3281,W,15.05,0.111,0.01,50000,50
3282,W,18.45,0.091,0.01,50000,80
3283,L,4.0,0.12,0.01,50000,22
3284,W,5.62,0.111,0.01,50000,16
3285,W,14.7,0.118,0.01,50000,63
3286,L,11.93,0.108,0.01,50000,67
3287,L,14.14,0.105,0.01,50000,65
3288,W,5.62,0.125,0.01,50000,18
3289,W,5.57,0.139,0.01,50000,25
3290,W,7.7,0.123,0.01,50000,32
3291,W,17.46,0.119,0.01,50000,62
3292,W,7.11,0.091,0.01,50000,29
3293,L,3.44,0.106,0.01,50000,29
3294,W,4.25,0.113,0.01,50000,22
3295,W,7.75,0.112,0.01,50000,29
3296,L,11.08,0.123,0.01,50000,50
3297,W,19.2,0.131,0.01,50000,76
3298,L,11.29,0.101,0.01,50000,69
3299,D,14.1,0.129,0.01,50000,81
3300,W,16.21,0.113,0.01,50000,59
3301,L,12.74,0.121,0.01,50000,57
3302,L,13.38,0.095,0.01,50000,48
3303,L,3.46,0.117,0.01,50000,22
3304,W,15.18,0.121,0.01,50000,70
3305,L,7.07,0.131,0.01,50000,39
3306,L,7.44,0.132,0.01,50000,37
3307,L,5.88,0.128,0.01,50000,33
3308,W,15.45,0.148,0.01,50000,65
3309,L,14.09,0.129,0.01,50000,61
3310,W,7.13,0.119,0.01,50000,30
3311,L,7.47,0.12,0.01,50000,31
3312,W,9.28,0.127,0.01,50000,30
3313,L,3.46,0.151,0.01,50000,23
3314,L,7.56,0.126,0.01,50000,35
3315,W,12.7,0.119,0.01,50000,45
3316,L,9.57,0.113,0.01,50000,49
3317,D,10.12,0.09,0.01,50000,81
3318,W,16.35,0.127,0.01,50000,69
3319,L,2.96,0.112,0.01,50000,19
3320,W,9.95,0.124,0.01,50000,32
3321,W,11.61,0.118,0.01,50000,41
3322,W,9.18,0.126,0.01,50000,29
3323,L,13.66,0.138,0.01,50000,65
3324,L,10.18,0.139,0.01,50000,49
3325,W,8.45,0.111,0.01,50000,24
3326,W,8.17,0.127,0.01,50000,23
3327,W,14.82,0.144,0.01,50000,35
3328,W,10.52,0.102,0.01,50000,26
3329,W,10.98,0.137,0.01,50000,35
3330,L,8.48,0.105,0.01,50000,35
3331,W,14.77,0.117,0.01,50000,62
3332,L,13.03,0.134,0.01,50000,71
3333,W,13.49,0.107,0.01,50000,58
3334,D,13.03,0.105,0.01,50000,81
3335,L,4.42,0.119,0.01,50000,32
3336,W,12.67,0.135,0.01,50000,58
3337,L,11.38,0.122,0.01,50000,69
3338,W,15.66,0.128,0.01,50000,45
3339,W,18.57,0.114,0.01,50000,77
3340,W,14.54,0.127,0.01,50000,54
3341,L,9.81,0.144,0.01,50000,49
3342,W,7.11,0.141,0.01,50000,33
3343,W,14.38,0.126,0.01,50000,68
3344,W,5.84,0.107,0.01,50000,27
3345,W,8.31,0.153,0.01,50000,23
3346,W,17.98,0.117,0.01,50000,72
3347,W,13.46,0.126,0.01,50000,45
3348,W,5.56,0.124,0.01,50000,19
3349,L,2.18,0.111,0.01,50000,15
3350,W,12.85,0.132,0.01,50000,48
3351,W,10.83,0.099,0.01,50000,33
3352,W,9.93,0.117,0.01,50000,33
3353,W,7.74,0.126,0.01,50000,31
3354,L,12.51,0.133,0.01,50000,75
3355,L,6.14,0.128,0.01,50000,33
3356,W,16.6,0.113,0.01,50000,62
3357,W,15.93,0.119,0.01,50000,52
3358,W,13.16,0.095,0.01,50000,42
3359,W,6.94,0.114,0.01,50000,18
3360,D,16.01,0.106,0.01,50000,81
3361,D,15.09,0.119,0.01,50000,81
3362,L,14.62,0.127,0.01,50000,56
3363,L,7.31,0.106,0.01,50000,37
3364,L,4.12,0.108,0.01,50000,26
3365,W,7.39,0.132,0.01,50000,22
3366,L,12.41,0.102,0.01,50000,48
3367,W,16.06,0.098,0.01,50000,60
3368,L,11.71,0.17,0.01,50000,75
3369,L,7.6,0.122,0.01,50000,35
3370,W,19.64,0.178,0.01,50000,76
3371,D,16.2,0.135,0.01,50000,81
3372,W,12.26,0.124,0.01,50000,41
3373,D,12.77,0.102,0.01,50000,81
3374,L,11.39,0.114,0.01,50000,42
3375,L,13.8,0.104,0.01,50000,69
3376,D,15.0,0.124,0.01,50000,81
3377,D,16.76,0.129,0.01,50000,81
3378,L,6.63,0.114,0.01,50000,27
3379,D,14.66,0.134,0.01,50000,81
3380,W,15.25,0.138,0.01,50000,47
3381,L,6.29,0.098,0.01,50000,23
3382,W,13.59,0.121,0.01,50000,59
3383,L,13.28,0.127,0.01,50000,79
3384,L,9.71,0.11,0.01,50000,44
3385,L,7.77,0.131,0.01,50000,38
3386,W,16.0,0.133,0.01,50000,57
3387,W,7.43,0.098,0.01,50000,27
3388,W,16.02,0.105,0.01,50000,59
3389,W,8.42,0.092,0.01,50000,29
3390,D,12.66,0.144,0.01,50000,81
3391,D,16.76,0.133,0.01,50000,81
3392,W,13.81,0.13,0.01,50000,59
3393,L,12.92,0.141,0.01,50000,58
3394,W,6.74,0.117,0.01,50000,23
3395,W,10.79,0.093,0.01,50000,37
3396,L,2.07,0.107,0.01,50000,21
3397,L,16.19,0.137,0.01,50000,77
3398,L,7.7,0.106,0.01,50000,26
3399,W,10.01,0.117,0.01,50000,37
3400,L,7.31,0.136,0.01,50000,35
3401,D,13.63,0.115,0.01,50000,81
3402,D,18.46,0.141,0.01,50000,81
3403,W,13.1,0.135,0.01,50000,54
3404,W,9.47,0.11,0.01,50000,41
3405,L,12.82,0.113,0.01,50000,52
3406,L,2.93,0.117,0.01,50000,18
3407,W,13.57,0.119,0.01,50000,73
3408,W,17.86,0.111,0.01,50000,76
3409,W,9.08,0.107,0.01,50000,23
3410,L,11.2,0.106,0.01,50000,65
3411,L,14.25,0.101,0.01,50000,63
3412,W,10.59,0.115,0.01,50000,31
3413,L,1.37,0.128,0.01,50000,23
3414,D,16.54,0.11,0.01,50000,81
3415,W,9.77,0.131,0.01,50000,33
3416,D,15.62,0.109,0.01,50000,81
3417,W,9.49,0.101,0.01,50000,31
3418,W,12.96,0.095,0.01,50000,46
3419,W,12.53,0.079,0.01,50000,33
3420,W,8.9,0.111,0.01,50000,26
3421,W,13.47,0.12,0.01,50000,69
3422,W,10.25,0.099,0.01,50000,39
3423,L,11.35,0.105,0.01,50000,53
3424,W,9.88,0.107,0.01,50000,42
3425,W,10.09,0.123,0.01,50000,31
3426,L,6.82,0.119,0.01,50000,28
3427,D,18.14,0.109,0.01,50000,81
3428,D,14.32,0.109,0.01,50000,81
3429,W,12.81,0.102,0.01,50000,67
3430,W,15.05,0.112,0.01,50000,56
3431,W,16.18,0.099,0.01,50000,70
3432,L,11.21,0.11,0.01,50000,68
3433,W,12.72,0.102,0.01,50000,43
3434,W,17.37,0.104,0.01,50000,76
3435,W,9.99,0.125,0.01,50000,36
3436,W,7.71,0.118,0.01,50000,27
3437,W,9.21,0.11,0.01,50000,27
3438,L,7.38,0.116,0.01,50000,24
3439,L,13.64,0.136,0.01,50000,67
3440,W,14.28,0.091,0.01,50000,51
3441,W,11.58,0.136,0.01,50000,32
3442,L,5.68,0.105,0.01,50000,29
3443,L,10.69,0.105,0.01,50000,36
3444,W,13.12,0.105,0.01,50000,48
3445,W,14.52,0.118,0.01,50000,52
3446,W,16.27,0.141,0.01,50000,73
3447,W,15.83,0.113,0.01,50000,52
3448,W,8.68,0.124,0.01,50000,30
3449,L,10.94,0.132,0.01,50000,52
3450,L,6.26,0.132,0.01,50000,24
3451,L,9.03,0.124,0.01,50000,42
3452,W,16.6,0.106,0.01,50000,76
3453,W,12.13,0.118,0.01,50000,45
3454,L,13.04,0.105,0.01,50000,65
3455,W,12.46,0.119,0.01,50000,68
3456,W,12.52,0.1,0.01,50000,50
3457,L,5.27,0.158,0.01,50000,22
3458,W,15.84,0.124,0.01,50000,79
3459,W,17.26,0.121,0.01,50000,70
3460,W,9.65,0.108,0.01,50000,24
3461,L,5.67,0.101,0.01,50000,31
3462,W,15.1,0.112,0.01,50000,58
3463,L,12.73,0.14,0.01,50000,61
3464,L,12.95,0.096,0.01,50000,77
3465,W,10.68,0.107,0.01,50000,53
3466,W,10.68,0.097,0.01,50000,38
3467,L,3.04,0.104,0.01,50000,24
3468,W,8.76,0.146,0.01,50000,28
3469,L,9.64,0.116,0.01,50000,31
3470,W,4.55,0.108,0.01,50000,22
3471,L,-0.36,0.149,0.01,50000,17
3472,W,13.92,0.114,0.01,50000,69
3473,W,14.01,0.121,0.01,50000,51
3474,W,8.38,0.106,0.01,50000,31
3475,L,5.39,0.108,0.01,50000,31
3476,L,12.79,0.101,0.01,50000,69
3477,L,10.32,0.107,0.01,50000,47
3478,L,14.84,0.102,0.01,50000,58
3479,L,14.63,0.107,0.01,50000,81
3480,W,4.79,0.129,0.01,50000,24
3481,W,18.35,0.115,0.01,50000,47
3482,L,11.97,0.101,0.01,50000,63
3483,D,18.0,0.107,0.01,50000,81
3484,L,9.83,0.125,0.01,50000,60
3485,W,10.59,0.153,0.01,50000,35
3486,L,8.31,0.099,0.01,50000,37
3487,W,16.97,0.13,0.01,50000,76
3488,L,14.02,0.115,0.01,50000,69
3489,D,12.73,0.097,0.01,50000,81
3490,L,10.18,0.118,0.01,50000,55
3491,L,4.9,0.133,0.01,50000,32
3492,W,10.61,0.117,0.01,50000,30
3493,D,15.93,0.116,0.01,50000,81
3494,L,6.84,0.084,0.01,50000,44
3495,W,10.18,0.118,0.01,50000,34
3496,L,12.49,0.126,0.01,50000,64
3497,L,10.66,0.129,0.01,50000,38
3498,D,17.1,0.116,0.01,50000,81
3499,W,15.86,0.102,0.01,50000,52
3500,W,6.04,0.122,0.01,50000,28
3501,W,17.54,0.23,0.01,50000,50
3502,W,7.72,0.139,0.01,50000,28
3503,L,12.19,0.186,0.01,50000,57
3504,W,4.4,0.102,0.01,50000,24
3505,L,4.58,0.118,0.01,50000,29
3506,L,3.05,0.113,0.01,50000,29
3507,W,15.42,0.132,0.01,50000,62
3508,L,7.79,0.112,0.01,50000,33
3509,W,8.65,0.116,0.01,50000,35
3510,D,11.38,0.088,0.01,50000,81
3511,W,8.95,0.123,0.01,50000,47
3512,W,13.49,0.126,0.01,50000,51
3513,L,13.68,0.11,0.01,50000,77
3514,W,10.02,0.126,0.01,50000,45
3515,L,3.85,0.124,0.01,50000,28
3516,L,12.2,0.131,0.01,50000,69
3517,D,11.08,0.154,0.01,50000,81
3518,W,12.65,0.114,0.01,50000,54
3519,W,12.35,0.113,0.01,50000,78
3520,D,13.89,0.146,0.01,50000,81
3521,L,11.98,0.093,0.01,50000,48
3522,W,8.4,0.152,0.01,50000,33
3523,W,11.27,0.121,0.01,50000,44
3524,L,12.55,0.136,0.01,50000,59
3525,W,17.82,0.104,0.01,50000,67
3526,L,12.86,0.132,0.01,50000,73
3527,W,11.63,0.101,0.01,50000,45
3528,L,6.51,0.111,0.01,50000,46
3529,W,17.87,0.116,0.01,50000,66
3530,L,5.89,0.118,0.01,50000,32
3531,W,12.73,0.119,0.01,50000,42
3532,W,9.09,0.078,0.01,50000,35
3533,W,5.19,0.091,0.01,50000,19
3534,W,14.2,0.122,0.01,50000,77
3535,W,3.41,0.1,0.01,50000,17
3536,L,7.08,0.107,0.01,50000,37
3537,W,7.95,0.122,0.01,50000,29
3538,W,15.22,0.117,0.01,50000,77
3539,D,12.88,0.114,0.01,50000,81
3540,W,6.27,0.147,0.01,50000,29
3541,D,15.86,0.107,0.01,50000,81
3542,W,2.66,0.106,0.01,50000,11
3543,W,18.67,0.113,0.01,50000,76
3544,L,4.1,0.137,0.01,50000,38
3545,L,8.03,0.1,0.01,50000,33
3546,L,11.06,0.103,0.01,50000,56
3547,W,4.65,0.095,0.01,50000,21
3548,W,9.17,0.087,0.01,50000,32
3549,L,12.11,0.104,0.01,50000,42
3550,L,3.77,0.126,0.01,50000,28
3551,D,14.11,0.111,0.01,50000,81
3552,L,9.94,0.128,0.01,50000,51
3553,L,11.51,0.098,0.01,50000,59
3554,L,12.54,0.087,0.01,50000,73
3555,D,13.75,0.089,0.01,50000,81
3556,L,7.19,0.116,0.01,50000,43
3557,W,16.5,0.099,0.01,50000,67
3558,L,9.56,0.123,0.01,50000,45
3559,W,17.86,0.097,0.01,50000,80
3560,W,17.06,0.103,0.01,50000,80
3561,W,17.34,0.104,0.01,50000,76
3562,D,14.07,0.096,0.01,50000,81
3563,W,9.85,0.105,0.01,50000,33
3564,L,10.22,0.122,0.01,50000,77
3565,D,13.2,0.107,0.01,50000,81
3566,L,7.03,0.125,0.01,50000,36
3567,L,8.04,0.109,0.01,50000,61
3568,W,9.07,0.113,0.01,50000,33
3569,L,14.89,0.104,0.01,50000,67
3570,L,7.42,0.112,0.01,50000,38
3571,W,2.77,0.111,0.01,50000,17
3572,L,6.39,0.151,0.01,50000,40
3573,W,7.15,0.104,0.01,50000,31
3574,W,8.44,0.124,0.01,50000,29
3575,L,8.44,0.095,0.01,50000,40
3576,W,18.54,0.136,0.01,50000,57
3577,W,14.55,0.122,0.01,50000,64
3578,W,12.34,0.114,0.01,50000,39
3579,L,2.81,0.1,0.01,50000,23
3580,L,7.75,0.095,0.01,50000,59
3581,L,12.09,0.128,0.01,50000,63
3582,W,9.11,0.156,0.01,50000,30
3583,W,5.74,0.114,0.01,50000,27
3584,W,9.45,0.111,0.01,50000,32
3585,W,7.18,0.112,0.01,50000,33
3586,W,11.98,0.08,0.01,50000,47
3587,W,9.23,0.106,0.01,50000,39
3588,L,8.67,0.105,0.01,50000,29
3589,W,10.33,0.127,0.01,50000,39
3590,L,8.8,0.111,0.01,50000,61
3591,W,15.7,0.12,0.01,50000,70
3592,L,14.78,0.127,0.01,50000,54
3593,D,14.82,0.099,0.01,50000,81
3594,L,5.32,0.089,0.01,50000,23
3595,L,5.32,0.121,0.01,50000,23
3596,W,11.77,0.097,0.01,50000,63
3597,W,15.98,0.086,0.01,50000,80
3598,L,6.45,0.086,0.01,50000,36
3599,W,13.74,0.09,0.01,50000,52
3600,W,14.1,0.133,0.01,50000,49
3601,W,16.57,0.093,0.01,50000,48
3602,D,15.51,0.11,0.01,50000,81
3603,W,8.36,0.119,0.01,50000,39
3604,L,13.75,0.136,0.01,50000,80
3605,W,17.58,0.129,0.01,50000,54
3606,L,11.08,0.11,0.01,50000,59
3607,D,18.06,0.093,0.01,50000,81
3608,W,5.03,0.115,0.01,50000,25
3609,L,10.5,0.138,0.01,50000,60
3610,D,14.7,0.12,0.01,50000,81
3611,W,7.83,0.099,0.01,50000,39
3612,W,6.75,0.084,0.01,50000,29
3613,W,15.24,0.104,0.01,50000,68
3614,W,14.32,0.093,0.01,50000,79
3615,D,13.56,0.109,0.01,50000,81
3616,D,14.97,0.122,0.01,50000,81
3617,D,13.46,0.127,0.01,50000,81
3618,L,10.95,0.111,0.01,50000,50
3619,W,17.52,0.102,0.01,50000,76
3620,W,5.73,0.072,0.01,50000,23
3621,L,8.85,0.125,0.01,50000,53
3622,W,12.57,0.109,0.01,50000,38
3623,D,14.72,0.093,0.01,50000,81
3624,W,10.77,0.124,0.01,50000,53
3625,W,12.1,0.101,0.01,50000,53
3626,W,8.07,0.087,0.01,50000,35
3627,L,0.28,0.077,0.01,50000,16
3628,L,10.18,0.119,0.01,50000,58
3629,W,13.44,0.095,0.01,50000,46
3630,D,14.1,0.106,0.01,50000,81
3631,W,12.06,0.117,0.01,50000,35
3632,W,13.45,0.123,0.01,50000,44
3633,L,7.39,0.094,0.01,50000,37
3634,L,3.59,0.124,0.01,50000,19
3635,L,4.21,0.093,0.01,50000,28
3636,W,12.37,0.092,0.01,50000,62
3637,L,8.81,0.098,0.01,50000,43
3638,W,16.11,0.095,0.01,50000,71
3639,D,13.31,0.1,0.01,50000,81
3640,L,7.36,0.117,0.01,50000,31
3641,W,17.62,0.109,0.01,50000,76
3642,D,19.59,0.088,0.01,50000,81
3643,D,17.08,0.102,0.01,50000,81
3644,W,7.84,0.116,0.01,50000,24
3645,W,13.75,0.109,0.01,50000,72
3646,W,5.2,0.115,0.01,50000,35
3647,L,12.14,0.074,0.01,50000,64
3648,D,13.4,0.112,0.01,50000,81
3649,W,10.28,0.11,0.01,50000,33
3650,L,5.12,0.129,0.01,50000,31
3651,L,6.71,0.094,0.01,50000,31
3652,D,12.58,0.131,0.01,50000,81
3653,W,12.42,0.11,0.01,50000,70
3654,L,13.92,0.1,0.01,50000,58
3655,L,6.7,0.108,0.01,50000,33
3656,D,14.55,0.119,0.01,50000,81
3657,W,8.85,0.138,0.01,50000,31
3658,W,9.58,0.1,0.01,50000,38
3659,D,11.0,0.095,0.01,50000,81
3660,L,11.08,0.089,0.01,50000,49
3661,L,13.13,0.13,0.01,50000,59
3662,L,10.4,0.118,0.01,50000,43
3663,W,9.41,0.136,0.01,50000,31
3664,W,12.19,0.104,0.01,50000,34
3665,W,11.35,0.115,0.01,50000,69
3666,W,7.72,0.123,0.01,50000,29
3667,L,6.42,0.126,0.01,50000,29
3668,D,12.99,0.107,0.01,50000,81
3669,W,11.01,0.099,0.01,50000,41
3670,W,3.28,0.112,0.01,50000,13
3671,L,3.58,0.107,0.01,50000,19
3672,W,9.67,0.099,0.01,50000,55
3673,L,9.37,0.12,0.01,50000,61
3674,L,10.32,0.111,0.01,50000,54
3675,W,3.15,0.121,0.01,50000,17
3676,W,15.91,0.127,0.01,50000,74
3677,L,7.59,0.087,0.01,50000,40
3678,W,12.01,0.102,0.01,50000,42
3679,L,11.85,0.119,0.01,50000,58
3680,W,14.38,0.094,0.01,50000,47
3681,L,13.08,0.165,0.01,50000,58
3682,W,5.8,0.108,0.01,50000,23
3683,W,6.54,0.107,0.01,50000,18
3684,W,10.65,0.125,0.01,50000,33
3685,W,16.74,0.115,0.01,50000,78
3686,W,6.56,0.113,0.01,50000,25
3687,L,9.92,0.111,0.01,50000,41
3688,L,11.35,0.125,0.01,50000,39
3689,W,14.38,0.093,0.01,50000,63
3690,D,12.26,0.117,0.01,50000,81
3691,D,15.66,0.09,0.01,50000,81
3692,W,16.65,0.093,0.01,50000,69
3693,D,11.47,0.123,0.01,50000,81
3694,L,12.49,0.098,0.01,50000,68
3695,L,11.62,0.102,0.01,50000,41
3696,L,12.47,0.125,0.01,50000,56
3697,L,11.4,0.089,0.01,50000,65
3698,W,16.13,0.109,0.01,50000,76
