episode,outcome,reward,loss,epsilon,buffer,moves
3012,W,10.51,0.834,0.01,50000,9
3013,L,-1.99,0.952,0.01,50000,9
3014,L,-1.99,0.712,0.01,50000,9
3015,W,10.51,0.65,0.01,50000,9
3016,W,10.02,0.789,0.01,50000,9
3017,W,10.51,0.873,0.01,50000,9
3018,W,10.51,0.9,0.01,50000,9
3019,W,10.51,0.737,0.01,50000,9
3020,W,10.02,0.784,0.01,50000,9
3021,W,10.02,0.655,0.01,50000,10
3022,W,10.32,0.654,0.01,50000,12
3023,W,10.51,0.733,0.01,50000,9
3024,W,10.02,0.629,0.01,50000,9
3025,W,10.02,0.83,0.01,50000,9
3026,W,10.51,0.714,0.01,50000,9
3027,W,10.3,0.694,0.01,50000,10
3028,W,10.51,0.683,0.01,50000,9
3029,L,-1.99,0.716,0.01,50000,9
3030,W,10.51,0.872,0.01,50000,9
3031,W,10.21,0.796,0.01,50000,10
3032,W,10.02,0.663,0.01,50000,9
3033,W,10.02,0.662,0.01,50000,10
3034,W,10.31,0.707,0.01,50000,9
3035,W,10.02,0.765,0.01,50000,10
3036,W,10.51,0.625,0.01,50000,9
3037,L,-1.99,0.761,0.01,50000,10
3038,L,-1.98,0.761,0.01,50000,10
3039,L,-1.99,0.645,0.01,50000,9
3040,L,-1.99,0.804,0.01,50000,9
3041,W,10.51,0.702,0.01,50000,9
3042,L,-1.99,0.77,0.01,50000,10
3043,L,-1.99,0.67,0.01,50000,9
3044,W,10.51,0.546,0.01,50000,9
3045,W,10.51,0.641,0.01,50000,9
3046,W,10.31,0.794,0.01,50000,10
3047,W,10.31,0.703,0.01,50000,10
3048,W,10.51,0.619,0.01,50000,9
3049,W,10.3,0.776,0.01,50000,10
3050,L,-1.79,0.768,0.01,50000,9
3051,W,10.51,0.63,0.01,50000,9
3052,W,10.51,0.6,0.01,50000,9
3053,W,10.51,0.688,0.01,50000,9
3054,W,10.51,0.695,0.01,50000,9
3055,W,10.51,0.674,0.01,50000,9
3056,W,10.51,0.666,0.01,50000,9
3057,L,-2.0,0.674,0.01,50000,9
3058,L,-2.0,0.528,0.01,50000,9
3059,W,10.51,0.703,0.01,50000,9
3060,W,10.02,0.576,0.01,50000,10
3061,W,10.51,0.621,0.01,50000,9
3062,W,10.3,0.643,0.01,50000,10
3063,W,10.51,0.633,0.01,50000,9
3064,W,10.51,0.733,0.01,50000,10
3065,W,10.51,0.662,0.01,50000,9
3066,L,-1.99,0.533,0.01,50000,9
3067,W,10.51,0.525,0.01,50000,9
3068,W,10.51,0.615,0.01,50000,9
3069,W,10.51,0.678,0.01,50000,9
3070,W,10.3,0.601,0.01,50000,10
3071,L,-1.79,0.683,0.01,50000,9
3072,W,10.51,0.569,0.01,50000,9
3073,W,10.51,0.729,0.01,50000,9
3074,W,10.21,0.617,0.01,50000,9
3075,W,10.31,0.579,0.01,50000,10
3076,W,10.31,0.55,0.01,50000,10
3077,W,10.02,0.5,0.01,50000,9
3078,W,10.31,0.647,0.01,50000,10
3079,W,10.51,0.694,0.01,50000,9
3080,W,10.02,0.647,0.01,50000,9
3081,W,10.51,0.555,0.01,50000,9
3082,W,10.02,0.599,0.01,50000,9
3083,W,10.51,0.681,0.01,50000,9
3084,W,10.51,0.629,0.01,50000,10
3085,W,10.51,0.635,0.01,50000,9
3086,W,10.31,0.574,0.01,50000,10
3087,W,10.02,0.677,0.01,50000,10
3088,W,10.51,0.612,0.01,50000,9
3089,W,10.02,0.487,0.01,50000,10
3090,W,10.02,0.702,0.01,50000,10
3091,W,10.51,0.585,0.01,50000,9
3092,W,10.51,0.673,0.01,50000,9
3093,W,10.02,0.584,0.01,50000,10
3094,W,10.02,0.52,0.01,50000,10
3095,W,10.02,0.595,0.01,50000,10
3096,W,10.51,0.579,0.01,50000,9
3097,L,-1.99,0.479,0.01,50000,10
3098,L,-1.99,0.656,0.01,50000,9
3099,W,10.02,0.554,0.01,50000,10
3100,L,-1.99,0.503,0.01,50000,9
3101,W,10.21,0.437,0.01,50000,9
3102,W,10.3,0.51,0.01,50000,10
3103,W,10.51,0.555,0.01,50000,9
3104,W,10.51,0.614,0.01,50000,10
3105,W,10.51,0.617,0.01,50000,10
3106,W,10.31,0.539,0.01,50000,10
3107,W,10.51,0.572,0.01,50000,9
3108,W,10.21,0.621,0.01,50000,9
3109,W,10.51,0.553,0.01,50000,9
3110,W,10.31,0.568,0.01,50000,10
3111,W,10.32,0.706,0.01,50000,10
3112,W,10.31,0.664,0.01,50000,10
3113,W,10.31,0.61,0.01,50000,10
3114,W,10.02,0.543,0.01,50000,10
3115,W,10.21,0.639,0.01,50000,9
3116,W,10.51,0.644,0.01,50000,10
3117,W,10.51,0.582,0.01,50000,10
3118,W,10.51,0.717,0.01,50000,9
3119,L,-1.98,0.582,0.01,50000,9
3120,W,10.51,0.499,0.01,50000,9
3121,W,10.31,0.567,0.01,50000,10
3122,W,10.31,0.634,0.01,50000,10
3123,W,10.51,0.481,0.01,50000,9
3124,W,10.31,0.608,0.01,50000,10
3125,W,10.31,0.503,0.01,50000,10
3126,W,10.51,0.65,0.01,50000,9
3127,W,10.21,0.582,0.01,50000,9
3128,W,10.51,0.565,0.01,50000,10
3129,W,10.51,0.491,0.01,50000,10
3130,W,10.21,0.686,0.01,50000,9
3131,W,10.02,0.601,0.01,50000,12
3132,W,10.51,0.442,0.01,50000,9
3133,L,-1.98,0.645,0.01,50000,9
3134,W,10.51,0.463,0.01,50000,9
3135,W,10.51,0.629,0.01,50000,9
3136,L,-1.99,0.783,0.01,50000,9
3137,L,-1.99,0.47,0.01,50000,10
3138,W,10.51,0.522,0.01,50000,9
3139,W,10.31,0.552,0.01,50000,10
3140,W,10.21,0.547,0.01,50000,9
3141,L,-1.99,0.686,0.01,50000,9
3142,W,10.03,0.587,0.01,50000,18
3143,W,10.02,0.656,0.01,50000,10
3144,W,10.02,0.474,0.01,50000,10
3145,W,10.02,0.622,0.01,50000,10
3146,W,10.02,0.575,0.01,50000,10
3147,W,10.02,0.489,0.01,50000,10
3148,W,10.51,0.456,0.01,50000,9
3149,W,10.02,0.586,0.01,50000,10
3150,W,10.02,0.482,0.01,50000,10
3151,W,10.02,0.574,0.01,50000,10
3152,L,-1.99,0.461,0.01,50000,9
3153,W,10.31,0.567,0.01,50000,10
3154,W,10.21,0.543,0.01,50000,9
3155,W,10.51,0.503,0.01,50000,9
3156,W,10.51,0.579,0.01,50000,9
3157,W,10.51,0.547,0.01,50000,9
3158,W,10.51,0.604,0.01,50000,9
3159,W,10.31,0.572,0.01,50000,10
3160,W,10.31,0.539,0.01,50000,10
3161,W,10.31,0.576,0.01,50000,9
3162,W,10.51,0.503,0.01,50000,9
3163,L,-1.99,0.643,0.01,50000,9
3164,W,10.31,0.533,0.01,50000,9
3165,L,-1.76,0.425,0.01,50000,22
3166,W,10.51,0.579,0.01,50000,9
3167,L,-1.98,0.592,0.01,50000,9
3168,L,-1.99,0.594,0.01,50000,9
3169,L,-1.99,0.387,0.01,50000,9
3170,L,-1.99,0.554,0.01,50000,9
3171,L,-1.98,0.474,0.01,50000,9
3172,L,-1.49,0.537,0.01,50000,10
3173,W,10.51,0.537,0.01,50000,10
3174,W,10.21,0.484,0.01,50000,10
3175,W,10.02,0.551,0.01,50000,10
3176,L,-1.79,0.407,0.01,50000,9
3177,W,10.02,0.725,0.01,50000,10
3178,W,10.02,0.579,0.01,50000,10
3179,W,10.51,0.532,0.01,50000,9
3180,W,10.31,0.472,0.01,50000,10
3181,W,10.51,0.404,0.01,50000,9
3182,W,10.31,0.461,0.01,50000,10
3183,L,-1.79,0.506,0.01,50000,9
3184,L,-1.99,0.64,0.01,50000,9
3185,W,10.31,0.469,0.01,50000,10
3186,W,10.51,0.672,0.01,50000,10
3187,W,10.51,0.49,0.01,50000,9
3188,L,-1.79,0.384,0.01,50000,10
3189,W,10.51,0.601,0.01,50000,9
3190,W,10.31,0.71,0.01,50000,10
3191,W,10.51,0.478,0.01,50000,9
3192,W,10.31,0.551,0.01,50000,10
3193,W,10.51,0.527,0.01,50000,9
3194,W,10.51,0.557,0.01,50000,9
3195,W,10.51,0.508,0.01,50000,9
3196,W,10.31,0.366,0.01,50000,10
3197,W,10.51,0.56,0.01,50000,10
3198,W,10.51,0.516,0.01,50000,9
3199,W,10.31,0.584,0.01,50000,9
3200,W,10.51,0.516,0.01,50000,9
3201,W,10.31,0.551,0.01,50000,10
3202,W,10.32,0.487,0.01,50000,10
3203,W,10.51,0.424,0.01,50000,9
3204,W,10.51,0.37,0.01,50000,10
3205,W,10.51,0.526,0.01,50000,9
3206,W,10.51,0.614,0.01,50000,10
3207,W,10.21,0.464,0.01,50000,10
3208,W,10.51,0.472,0.01,50000,9
3209,W,10.51,0.439,0.01,50000,9
3210,W,10.31,0.414,0.01,50000,10
3211,W,10.51,0.536,0.01,50000,9
3212,L,-1.49,0.52,0.01,50000,10
3213,L,-1.79,0.54,0.01,50000,9
3214,L,-1.79,0.523,0.01,50000,9
3215,L,-1.99,0.396,0.01,50000,9
3216,W,10.51,0.395,0.01,50000,9
3217,W,10.21,0.449,0.01,50000,9
3218,L,-1.79,0.42,0.01,50000,10
3219,W,10.31,0.45,0.01,50000,10
3220,W,10.51,0.57,0.01,50000,9
3221,W,10.51,0.527,0.01,50000,9
3222,L,-1.79,0.432,0.01,50000,9
3223,W,10.51,0.422,0.01,50000,9
3224,W,10.31,0.504,0.01,50000,10
3225,W,10.31,0.443,0.01,50000,10
3226,W,10.02,0.599,0.01,50000,10
3227,W,10.51,0.598,0.01,50000,9
3228,W,10.51,0.429,0.01,50000,10
3229,W,10.51,0.452,0.01,50000,10
3230,W,10.51,0.424,0.01,50000,9
3231,W,10.31,0.441,0.01,50000,10
3232,W,10.31,0.546,0.01,50000,10
3233,W,10.51,0.374,0.01,50000,9
3234,W,10.51,0.487,0.01,50000,9
3235,W,10.21,0.364,0.01,50000,9
3236,W,10.32,0.499,0.01,50000,10
3237,W,10.32,0.486,0.01,50000,10
3238,L,-1.99,0.388,0.01,50000,10
3239,L,-1.79,0.465,0.01,50000,10
3240,L,-1.79,0.337,0.01,50000,9
3241,L,-1.79,0.623,0.01,50000,9
3242,W,10.51,0.545,0.01,50000,9
3243,W,10.21,0.611,0.01,50000,9
3244,W,10.51,0.466,0.01,50000,9
3245,W,10.51,0.618,0.01,50000,10
3246,W,10.51,0.307,0.01,50000,9
3247,W,10.31,0.524,0.01,50000,10
3248,W,10.21,0.477,0.01,50000,9
3249,W,10.31,0.515,0.01,50000,10
3250,W,10.51,0.526,0.01,50000,9
3251,W,10.51,0.404,0.01,50000,9
3252,W,10.51,0.491,0.01,50000,10
3253,W,10.51,0.689,0.01,50000,9
3254,W,10.31,0.35,0.01,50000,10
3255,W,10.51,0.436,0.01,50000,10
3256,W,10.51,0.622,0.01,50000,9
3257,W,10.51,0.471,0.01,50000,10
3258,W,10.51,0.464,0.01,50000,9
3259,L,-1.79,0.433,0.01,50000,9
3260,W,10.02,0.535,0.01,50000,10
3261,L,-1.97,0.465,0.01,50000,9
3262,W,10.51,0.435,0.01,50000,10
3263,W,10.51,0.339,0.01,50000,9
3264,L,-1.98,0.428,0.01,50000,10
3265,W,10.51,0.505,0.01,50000,9
3266,W,10.51,0.345,0.01,50000,9
3267,W,10.51,0.603,0.01,50000,9
3268,W,10.31,0.471,0.01,50000,10
3269,L,-1.79,0.489,0.01,50000,9
3270,W,10.51,0.402,0.01,50000,9
3271,W,10.51,0.426,0.01,50000,9
3272,L,-1.98,0.565,0.01,50000,11
3273,W,10.51,0.539,0.01,50000,10
3274,W,10.31,0.56,0.01,50000,10
3275,W,10.21,0.449,0.01,50000,9
3276,W,10.51,0.485,0.01,50000,9
3277,W,10.31,0.422,0.01,50000,10
3278,W,10.31,0.422,0.01,50000,10
3279,W,10.31,0.316,0.01,50000,10
3280,W,10.51,0.462,0.01,50000,9
3281,W,10.31,0.458,0.01,50000,9
3282,W,10.51,0.444,0.01,50000,9
3283,W,10.02,0.43,0.01,50000,10
3284,W,10.31,0.382,0.01,50000,10
3285,W,10.51,0.413,0.01,50000,9
3286,W,10.51,0.466,0.01,50000,9
3287,W,10.31,0.48,0.01,50000,10
3288,W,10.31,0.396,0.01,50000,10
3289,W,10.31,0.423,0.01,50000,10
3290,L,-1.79,0.544,0.01,50000,9
3291,W,10.31,0.404,0.01,50000,10
3292,W,10.02,0.501,0.01,50000,10
3293,W,10.51,0.456,0.01,50000,9
3294,W,10.31,0.508,0.01,50000,10
3295,W,10.31,0.51,0.01,50000,10
3296,W,10.51,0.415,0.01,50000,9
3297,W,10.51,0.472,0.01,50000,9
3298,W,10.02,0.354,0.01,50000,9
3299,W,10.51,0.563,0.01,50000,9
3300,W,10.31,0.447,0.01,50000,9
3301,W,10.31,0.527,0.01,50000,10
3302,W,10.51,0.469,0.01,50000,9
3303,W,10.51,0.532,0.01,50000,10
3304,W,10.51,0.427,0.01,50000,9
3305,W,10.51,0.412,0.01,50000,12
3306,W,10.51,0.373,0.01,50000,9
3307,W,10.51,0.333,0.01,50000,9
3308,W,10.31,0.48,0.01,50000,10
3309,W,10.51,0.481,0.01,50000,9
3310,W,10.31,0.489,0.01,50000,10
3311,W,10.31,0.451,0.01,50000,12
3312,L,-1.79,0.505,0.01,50000,9
3313,W,10.31,0.492,0.01,50000,10
3314,W,10.31,0.438,0.01,50000,10
3315,W,10.51,0.407,0.01,50000,9
3316,W,10.02,0.445,0.01,50000,9
3317,W,10.02,0.517,0.01,50000,10
3318,W,10.51,0.3,0.01,50000,9
3319,W,10.51,0.498,0.01,50000,9
3320,W,10.31,0.482,0.01,50000,10
3321,W,10.51,0.51,0.01,50000,9
3322,W,10.32,0.549,0.01,50000,10
3323,W,10.31,0.619,0.01,50000,9
3324,W,10.51,0.526,0.01,50000,10
3325,W,10.31,0.492,0.01,50000,10
3326,W,10.51,0.426,0.01,50000,9
3327,W,10.51,0.463,0.01,50000,9
3328,L,-1.79,0.474,0.01,50000,9
3329,W,10.31,0.391,0.01,50000,10
3330,W,10.02,0.614,0.01,50000,10
3331,W,10.51,0.534,0.01,50000,9
3332,W,10.02,0.549,0.01,50000,10
3333,W,10.51,0.483,0.01,50000,9
3334,W,10.31,0.491,0.01,50000,10
3335,W,10.31,0.475,0.01,50000,10
3336,W,10.32,0.348,0.01,50000,10
3337,W,10.31,0.496,0.01,50000,9
3338,W,10.31,0.413,0.01,50000,10
3339,W,10.31,0.493,0.01,50000,10
3340,W,10.32,0.393,0.01,50000,10
3341,W,10.02,0.463,0.01,50000,9
3342,W,10.51,0.456,0.01,50000,9
3343,W,10.51,0.477,0.01,50000,9
3344,W,10.31,0.454,0.01,50000,10
3345,W,10.51,0.522,0.01,50000,9
3346,W,10.32,0.368,0.01,50000,10
3347,L,-1.99,0.425,0.01,50000,9
3348,W,10.31,0.454,0.01,50000,9
3349,W,10.51,0.47,0.01,50000,9
3350,W,10.31,0.516,0.01,50000,9
3351,W,10.51,0.383,0.01,50000,9
3352,W,10.02,0.514,0.01,50000,9
3353,W,10.51,0.461,0.01,50000,9
3354,L,-1.79,0.496,0.01,50000,10
3355,W,10.51,0.496,0.01,50000,9
3356,W,10.31,0.492,0.01,50000,10
3357,W,10.31,0.525,0.01,50000,10
3358,W,10.31,0.51,0.01,50000,10
3359,W,10.02,0.557,0.01,50000,9
3360,W,10.31,0.434,0.01,50000,10
3361,W,10.31,0.488,0.01,50000,10
3362,W,10.51,0.505,0.01,50000,9
3363,W,10.51,0.432,0.01,50000,9
3364,W,10.31,0.537,0.01,50000,10
3365,W,10.51,0.492,0.01,50000,9
3366,W,10.31,0.57,0.01,50000,10
3367,W,10.02,0.477,0.01,50000,9
3368,W,10.31,0.434,0.01,50000,10
3369,W,10.31,0.567,0.01,50000,10
3370,W,10.02,0.452,0.01,50000,10
3371,W,10.51,0.452,0.01,50000,9
3372,W,10.31,0.418,0.01,50000,10
3373,W,10.31,0.519,0.01,50000,10
3374,W,10.31,0.546,0.01,50000,10
3375,W,10.51,0.476,0.01,50000,9
3376,W,10.51,0.574,0.01,50000,9
3377,W,10.31,0.627,0.01,50000,10
3378,W,10.31,0.574,0.01,50000,10
3379,W,10.51,0.463,0.01,50000,9
3380,W,10.51,0.606,0.01,50000,9
3381,W,10.31,0.601,0.01,50000,9
3382,W,10.51,0.505,0.01,50000,9
3383,W,10.51,0.454,0.01,50000,9
3384,L,-1.49,0.485,0.01,50000,10
3385,W,10.51,0.46,0.01,50000,9
3386,W,10.51,0.529,0.01,50000,9
3387,W,10.51,0.508,0.01,50000,9
3388,W,10.31,0.537,0.01,50000,10
3389,W,10.51,0.594,0.01,50000,9
3390,W,10.31,0.422,0.01,50000,10
3391,W,10.51,0.503,0.01,50000,9
3392,W,10.31,0.428,0.01,50000,9
3393,W,10.51,0.42,0.01,50000,9
3394,W,10.51,0.503,0.01,50000,9
3395,W,10.31,0.504,0.01,50000,10
3396,W,10.31,0.421,0.01,50000,10
3397,W,10.32,0.517,0.01,50000,10
3398,L,-1.79,0.644,0.01,50000,9
3399,W,10.31,0.47,0.01,50000,10
3400,W,10.51,0.631,0.01,50000,9
3401,W,10.31,0.421,0.01,50000,10
3402,W,10.3,0.409,0.01,50000,10
3403,W,10.31,0.525,0.01,50000,10
3404,W,10.31,0.507,0.01,50000,10
3405,W,10.51,0.501,0.01,50000,9
3406,W,10.51,0.519,0.01,50000,9
3407,W,10.31,0.468,0.01,50000,10
3408,W,10.51,0.446,0.01,50000,9
3409,W,10.31,0.474,0.01,50000,10
3410,W,10.31,0.488,0.01,50000,10
3411,W,10.31,0.386,0.01,50000,9
3412,W,10.31,0.564,0.01,50000,10
3413,W,10.51,0.63,0.01,50000,9
3414,W,10.51,0.494,0.01,50000,9
3415,W,10.31,0.463,0.01,50000,10
3416,W,10.51,0.47,0.01,50000,9
3417,W,10.31,0.416,0.01,50000,10
3418,W,10.51,0.639,0.01,50000,9
3419,W,10.31,0.415,0.01,50000,13
3420,W,10.31,0.48,0.01,50000,10
3421,W,10.31,0.573,0.01,50000,10
3422,W,10.31,0.654,0.01,50000,10
3423,W,10.31,0.49,0.01,50000,10
3424,W,10.51,0.504,0.01,50000,9
3425,W,10.33,0.584,0.01,50000,9
3426,W,10.5,0.677,0.01,50000,9
3427,W,10.02,0.494,0.01,50000,9
3428,W,10.5,0.646,0.01,50000,9
3429,W,10.31,0.484,0.01,50000,10
3430,W,10.51,0.491,0.01,50000,9
3431,W,10.31,0.436,0.01,50000,10
3432,W,10.51,0.446,0.01,50000,9
3433,W,10.31,0.544,0.01,50000,10
3434,W,10.5,0.719,0.01,50000,9
3435,W,11.72,0.488,0.01,50000,15
3436,W,10.32,0.495,0.01,50000,10
3437,W,11.21,0.61,0.01,50000,14
3438,W,10.51,0.803,0.01,50000,9
3439,W,10.3,0.711,0.01,50000,10
3440,W,10.51,0.419,0.01,50000,9
3441,W,10.5,0.485,0.01,50000,9
3442,L,-1.8,0.773,0.01,50000,12
3443,W,10.31,0.59,0.01,50000,10
3444,W,10.31,0.514,0.01,50000,10
3445,W,10.51,0.505,0.01,50000,9
3446,W,10.51,0.526,0.01,50000,9
3447,L,-1.99,0.655,0.01,50000,11
3448,W,10.5,0.74,0.01,50000,9
3449,L,-1.99,0.559,0.01,50000,9
3450,W,10.31,0.513,0.01,50000,11
3451,W,10.31,0.726,0.01,50000,10
3452,W,10.5,0.652,0.01,50000,9
3453,W,10.51,0.649,0.01,50000,9
3454,W,10.31,0.629,0.01,50000,10
3455,W,10.51,0.676,0.01,50000,9
3456,W,10.31,0.832,0.01,50000,10
3457,W,10.31,0.487,0.01,50000,10
3458,W,10.51,0.833,0.01,50000,9
3459,W,10.31,0.686,0.01,50000,10
3460,W,10.51,0.67,0.01,50000,9
3461,L,-1.99,0.459,0.01,50000,9
3462,W,10.51,0.723,0.01,50000,9
3463,W,10.51,0.507,0.01,50000,9
3464,W,10.32,0.72,0.01,50000,10
3465,W,10.51,0.479,0.01,50000,9
3466,W,10.31,0.601,0.01,50000,10
3467,W,10.31,0.518,0.01,50000,10
3468,W,10.5,0.619,0.01,50000,9
3469,W,10.32,0.52,0.01,50000,10
3470,W,10.31,0.736,0.01,50000,10
3471,W,10.31,0.517,0.01,50000,10
3472,W,10.31,0.675,0.01,50000,9
3473,W,10.31,0.558,0.01,50000,10
3474,W,10.51,0.622,0.01,50000,9
3475,W,10.31,0.55,0.01,50000,10
3476,W,10.31,0.605,0.01,50000,10
3477,W,10.31,0.546,0.01,50000,9
3478,W,10.51,0.526,0.01,50000,9
3479,L,-2.0,0.569,0.01,50000,9
3480,W,10.51,0.482,0.01,50000,9
3481,W,10.31,0.57,0.01,50000,10
3482,W,10.31,0.579,0.01,50000,11
3483,L,-1.99,0.441,0.01,50000,9
3484,W,10.51,0.653,0.01,50000,9
3485,W,10.31,0.59,0.01,50000,10
3486,W,10.31,0.507,0.01,50000,10
3487,W,10.51,0.402,0.01,50000,9
3488,W,10.31,0.443,0.01,50000,10
3489,W,10.51,0.569,0.01,50000,10
3490,W,10.51,0.44,0.01,50000,9
3491,W,10.31,0.52,0.01,50000,10
3492,L,-1.99,0.578,0.01,50000,9
3493,W,10.51,0.596,0.01,50000,9
3494,W,10.31,0.621,0.01,50000,9
3495,W,10.31,0.523,0.01,50000,10
3496,W,10.51,0.599,0.01,50000,9
3497,W,10.51,0.584,0.01,50000,9
3498,L,-2.0,0.632,0.01,50000,9
3499,W,10.51,0.697,0.01,50000,9
3500,W,10.31,0.454,0.01,50000,11
3501,L,-1.99,1.326,0.01,50000,9
3502,W,10.01,1.425,0.01,50000,9
3503,L,-1.99,0.967,0.01,50000,9
3504,L,-2.0,1.095,0.01,50000,11
3505,W,10.32,1.071,0.01,50000,10
3506,W,10.32,1.067,0.01,50000,10
3507,L,-1.99,1.03,0.01,50000,9
3508,W,10.31,0.911,0.01,50000,9
3509,W,10.22,0.763,0.01,50000,13
3510,L,-1.99,0.734,0.01,50000,9
3511,W,10.31,0.822,0.01,50000,9
3512,W,10.5,0.588,0.01,50000,9
3513,L,-2.0,0.707,0.01,50000,10
3514,L,-1.99,0.663,0.01,50000,9
3515,L,-1.99,0.728,0.01,50000,9
3516,L,-1.99,0.69,0.01,50000,9
3517,L,-1.99,0.777,0.01,50000,9
3518,L,-1.99,0.659,0.01,50000,9
3519,L,-1.99,0.694,0.01,50000,9
3520,L,-1.99,0.565,0.01,50000,9
3521,L,-1.99,0.754,0.01,50000,11
3522,W,10.31,0.587,0.01,50000,9
3523,L,-1.99,0.594,0.01,50000,9
3524,W,10.02,0.648,0.01,50000,9
3525,L,-1.99,0.442,0.01,50000,9
3526,L,-1.99,0.596,0.01,50000,9
3527,L,-1.99,0.528,0.01,50000,9
3528,L,-1.99,0.498,0.01,50000,9
3529,L,-1.99,0.556,0.01,50000,9
3530,L,-1.99,0.479,0.01,50000,9
3531,L,-1.99,0.596,0.01,50000,9
3532,L,-1.99,0.453,0.01,50000,9
3533,W,10.02,0.578,0.01,50000,9
3534,W,10.21,0.565,0.01,50000,9
3535,W,10.21,0.453,0.01,50000,9
3536,L,-1.99,0.52,0.01,50000,9
3537,W,10.21,0.573,0.01,50000,9
3538,W,10.02,0.543,0.01,50000,9
3539,L,-1.99,0.575,0.01,50000,9
3540,L,-1.99,0.501,0.01,50000,9
3541,L,-1.99,0.53,0.01,50000,9
3542,L,-1.99,0.457,0.01,50000,9
3543,L,-1.99,0.501,0.01,50000,9
3544,L,-1.99,0.551,0.01,50000,9
3545,L,-1.99,0.491,0.01,50000,9
3546,W,10.31,0.458,0.01,50000,9
3547,W,10.02,0.425,0.01,50000,9
3548,L,-1.99,0.463,0.01,50000,9
3549,L,-1.99,0.422,0.01,50000,9
3550,L,-1.99,0.511,0.01,50000,9
3551,W,10.3,0.48,0.01,50000,10
3552,W,10.31,0.604,0.01,50000,9
3553,L,-1.99,0.465,0.01,50000,9
3554,W,10.31,0.408,0.01,50000,9
3555,W,10.31,0.459,0.01,50000,10
3556,L,-1.99,0.573,0.01,50000,9
3557,W,10.31,0.536,0.01,50000,9
3558,W,10.31,0.425,0.01,50000,9
3559,L,-1.99,0.329,0.01,50000,9
3560,L,-1.99,0.627,0.01,50000,9
3561,L,-1.99,0.547,0.01,50000,9
3562,L,-1.99,0.45,0.01,50000,9
3563,L,-1.99,0.429,0.01,50000,9
3564,W,10.31,0.478,0.01,50000,9
3565,W,10.31,0.453,0.01,50000,10
3566,W,10.31,0.446,0.01,50000,9
3567,W,10.31,0.455,0.01,50000,9
3568,W,10.31,0.563,0.01,50000,9
3569,L,-1.99,0.466,0.01,50000,9
3570,L,-1.99,0.445,0.01,50000,9
3571,W,10.31,0.503,0.01,50000,9
3572,W,10.02,0.527,0.01,50000,9
3573,L,-1.99,0.548,0.01,50000,9
3574,W,10.31,0.462,0.01,50000,9
3575,L,-1.99,0.589,0.01,50000,9
3576,L,-1.99,0.422,0.01,50000,9
3577,W,10.31,0.45,0.01,50000,10
3578,W,10.3,0.355,0.01,50000,10
3579,L,-1.99,0.372,0.01,50000,9
3580,W,10.31,0.354,0.01,50000,9
3581,L,-1.99,0.463,0.01,50000,9
3582,L,-1.99,0.568,0.01,50000,9
3583,W,10.31,0.456,0.01,50000,9
3584,L,-1.99,0.493,0.01,50000,9
3585,L,-1.99,0.493,0.01,50000,9
3586,W,10.31,0.607,0.01,50000,10
3587,L,-1.99,0.35,0.01,50000,9
3588,W,10.31,0.502,0.01,50000,9
3589,L,-1.99,0.505,0.01,50000,9
3590,W,10.31,0.466,0.01,50000,9
3591,W,10.31,0.5,0.01,50000,9
3592,W,10.31,0.433,0.01,50000,9
3593,W,10.31,0.506,0.01,50000,9
3594,W,10.31,0.386,0.01,50000,9
3595,W,10.31,0.414,0.01,50000,9
3596,L,-1.99,0.547,0.01,50000,9
3597,L,-1.99,0.469,0.01,50000,9
3598,L,-1.99,0.536,0.01,50000,9
3599,L,-1.99,0.59,0.01,50000,9
3600,L,-1.99,0.354,0.01,50000,9
3601,W,10.31,0.465,0.01,50000,9
3602,L,-1.99,0.469,0.01,50000,9
3603,L,-2.0,0.593,0.01,50000,9
3604,W,10.31,0.393,0.01,50000,9
3605,W,10.31,0.474,0.01,50000,9
3606,L,-1.99,0.473,0.01,50000,9
3607,L,-1.99,0.348,0.01,50000,9
3608,L,-1.99,0.523,0.01,50000,9
3609,W,10.31,0.464,0.01,50000,9
3610,W,10.72,0.472,0.01,50000,17
3611,L,-1.99,0.558,0.01,50000,10
3612,W,10.31,0.397,0.01,50000,9
3613,W,10.31,0.406,0.01,50000,9
3614,L,-2.0,0.436,0.01,50000,9
3615,L,-2.0,0.482,0.01,50000,9
3616,L,-1.99,0.46,0.01,50000,9
3617,W,10.31,0.428,0.01,50000,9
3618,L,-1.99,0.336,0.01,50000,9
3619,W,10.02,0.504,0.01,50000,10
3620,W,10.31,0.47,0.01,50000,9
3621,L,-1.69,0.524,0.01,50000,12
3622,W,10.51,0.47,0.01,50000,9
3623,W,10.31,0.504,0.01,50000,9
3624,W,10.3,0.496,0.01,50000,10
3625,W,10.02,0.389,0.01,50000,10
3626,W,10.02,0.386,0.01,50000,10
3627,L,-1.79,0.377,0.01,50000,10
3628,L,-1.8,0.423,0.01,50000,9
3629,W,10.31,0.459,0.01,50000,9
3630,L,-1.79,0.409,0.01,50000,11
3631,W,10.02,0.6,0.01,50000,10
3632,W,10.02,0.516,0.01,50000,10
3633,W,10.3,0.5,0.01,50000,11
3634,L,-1.98,0.368,0.01,50000,10
3635,W,10.31,0.466,0.01,50000,9
3636,W,10.21,0.585,0.01,50000,10
3637,W,10.31,0.542,0.01,50000,9
3638,L,-1.79,0.454,0.01,50000,9
3639,L,-1.79,0.371,0.01,50000,9
