episode,outcome,reward,loss,epsilon,buffer,moves
2949,W,2.91,0.065,0.01,50000,18
2950,W,3.19,0.077,0.01,50000,21
2951,L,-0.91,0.078,0.01,50000,15
2952,W,2.17,0.059,0.01,50000,13
2953,W,3.19,0.077,0.01,50000,17
2954,L,-0.98,0.047,0.01,50000,15
2955,W,2.41,0.059,0.01,50000,12
2956,W,3.19,0.063,0.01,50000,17
2957,W,3.04,0.085,0.01,50000,27
2958,W,3.66,0.057,0.01,50000,18
2959,W,2.32,0.055,0.01,50000,23
2960,W,3.46,0.066,0.01,50000,20
2961,W,4.16,0.074,0.01,50000,25
2962,W,5.01,0.058,0.01,50000,24
2963,W,3.24,0.068,0.01,50000,27
2964,W,2.41,0.077,0.01,50000,12
2965,W,2.53,0.066,0.01,50000,23
2966,W,3.8,0.084,0.01,50000,29
2967,W,2.91,0.062,0.01,50000,18
2968,W,2.31,0.062,0.01,50000,19
2969,W,2.53,0.103,0.01,50000,23
2970,W,4.25,0.09,0.01,50000,22
2971,W,3.61,0.087,0.01,50000,23
2972,W,2.41,0.069,0.01,50000,12
2973,W,1.83,0.075,0.01,50000,12
2974,W,2.51,0.075,0.01,50000,27
2975,W,2.86,0.066,0.01,50000,25
2976,W,1.82,0.069,0.01,50000,15
2977,W,3.55,0.084,0.01,50000,29
2978,W,1.47,0.089,0.01,50000,22
2979,W,3.19,0.066,0.01,50000,17
2980,W,3.19,0.084,0.01,50000,17
2981,L,-1.01,0.069,0.01,50000,22
2982,W,2.1,0.065,0.01,50000,13
2983,W,8.09,0.087,0.01,50000,68
2984,W,1.8,0.067,0.01,50000,19
2985,W,2.41,0.061,0.01,50000,12
2986,W,2.41,0.1,0.01,50000,12
2987,W,4.13,0.065,0.01,50000,23
2988,W,2.13,0.064,0.01,50000,22
2989,W,3.49,0.079,0.01,50000,26
2990,W,4.17,0.059,0.01,50000,29
2991,L,-0.28,0.048,0.01,50000,19
2992,W,1.61,0.107,0.01,50000,12
2993,W,2.59,0.08,0.01,50000,19
2994,W,2.1,0.075,0.01,50000,12
2995,W,1.82,0.103,0.01,50000,12
2996,L,-0.06,0.075,0.01,50000,35
2997,W,3.67,0.067,0.01,50000,21
2998,W,2.7,0.07,0.01,50000,18
2999,L,-0.99,0.06,0.01,50000,13
3000,W,2.21,0.068,0.01,50000,18
3001,W,3.61,0.116,0.01,50000,24
3002,L,-1.8,0.117,0.01,50000,16
3003,W,5.16,0.117,0.01,50000,20
3004,W,1.88,0.081,0.01,50000,10
3005,L,-1.19,0.081,0.01,50000,13
3006,W,5.41,0.107,0.01,50000,35
3007,L,-1.1,0.11,0.01,50000,16
3008,W,2.86,0.084,0.01,50000,23
3009,W,3.92,0.133,0.01,50000,38
3010,L,-1.53,0.106,0.01,50000,22
3011,L,0.42,0.079,0.01,50000,30
3012,W,4.8,0.099,0.01,50000,29
3013,L,-1.2,0.066,0.01,50000,9
3014,L,0.88,0.099,0.01,50000,26
3015,W,5.04,0.108,0.01,50000,49
3016,L,-1.2,0.082,0.01,50000,13
3017,W,2.52,0.071,0.01,50000,19
3018,L,-1.19,0.087,0.01,50000,9
3019,L,-1.97,0.068,0.01,50000,10
3020,W,5.39,0.09,0.01,50000,31
3021,W,3.18,0.039,0.01,50000,17
3022,W,2.41,0.053,0.01,50000,12
3023,L,-0.63,0.108,0.01,50000,23
3024,W,4.9,0.065,0.01,50000,43
3025,W,4.93,0.088,0.01,50000,28
3026,L,-0.94,0.074,0.01,50000,19
3027,L,-0.13,0.097,0.01,50000,32
3028,W,2.33,0.126,0.01,50000,18
3029,W,2.98,0.081,0.01,50000,22
3030,W,3.75,0.124,0.01,50000,27
3031,W,3.51,0.06,0.01,50000,33
3032,W,2.2,0.064,0.01,50000,21
3033,W,3.79,0.097,0.01,50000,25
3034,L,-1.7,0.084,0.01,50000,12
3035,L,-1.54,0.135,0.01,50000,15
3036,L,-1.98,0.072,0.01,50000,10
3037,L,-0.3,0.075,0.01,50000,13
3038,L,2.98,0.06,0.01,50000,62
3039,W,5.04,0.059,0.01,50000,33
3040,L,-1.47,0.097,0.01,50000,18
3041,W,4.23,0.08,0.01,50000,47
3042,L,-1.11,0.099,0.01,50000,11
3043,L,-0.45,0.105,0.01,50000,30
3044,W,4.72,0.083,0.01,50000,29
3045,L,-0.71,0.101,0.01,50000,18
3046,W,2.51,0.049,0.01,50000,28
3047,L,-0.5,0.079,0.01,50000,16
3048,W,3.01,0.079,0.01,50000,24
3049,W,3.74,0.089,0.01,50000,26
3050,W,5.08,0.066,0.01,50000,29
3051,W,2.41,0.054,0.01,50000,19
3052,L,4.79,0.088,0.01,50000,50
3053,L,1.07,0.084,0.01,50000,35
3054,W,6.98,0.116,0.01,50000,45
3055,L,-0.13,0.137,0.01,50000,41
3056,L,1.34,0.076,0.01,50000,43
3057,L,-1.2,0.116,0.01,50000,9
3058,W,5.79,0.07,0.01,50000,44
3059,L,0.74,0.115,0.01,50000,46
3060,W,4.17,0.068,0.01,50000,30
3061,W,6.32,0.071,0.01,50000,38
3062,L,1.61,0.078,0.01,50000,52
3063,W,2.11,0.089,0.01,50000,13
3064,W,3.05,0.086,0.01,50000,23
3065,L,-1.06,0.095,0.01,50000,30
3066,W,3.7,0.105,0.01,50000,35
3067,L,-1.1,0.11,0.01,50000,15
3068,L,2.37,0.114,0.01,50000,49
3069,L,-1.2,0.092,0.01,50000,9
3070,L,-1.31,0.112,0.01,50000,16
3071,L,-0.9,0.116,0.01,50000,18
3072,L,1.56,0.058,0.01,50000,46
3073,L,-1.96,0.11,0.01,50000,12
3074,W,4.55,0.094,0.01,50000,51
3075,L,2.21,0.081,0.01,50000,36
3076,L,0.05,0.079,0.01,50000,26
3077,W,1.7,0.058,0.01,50000,13
3078,W,2.7,0.112,0.01,50000,14
3079,W,3.9,0.078,0.01,50000,46
3080,W,3.7,0.114,0.01,50000,25
3081,W,6.01,0.093,0.01,50000,48
3082,W,2.11,0.119,0.01,50000,17
3083,W,2.48,0.103,0.01,50000,27
3084,W,7.03,0.101,0.01,50000,39
3085,W,2.7,0.093,0.01,50000,14
3086,W,9.36,0.081,0.01,50000,61
3087,W,5.39,0.113,0.01,50000,33
3088,D,6.87,0.067,0.01,50000,81
3089,W,6.96,0.066,0.01,50000,60
3090,L,-0.73,0.072,0.01,50000,19
3091,L,-0.73,0.074,0.01,50000,19
3092,L,-0.22,0.059,0.01,50000,23
3093,W,7.36,0.109,0.01,50000,66
3094,W,3.99,0.113,0.01,50000,23
3095,W,2.93,0.11,0.01,50000,26
3096,W,4.76,0.115,0.01,50000,37
3097,L,-1.19,0.075,0.01,50000,9
3098,W,4.26,0.11,0.01,50000,27
3099,L,-1.1,0.075,0.01,50000,14
3100,L,-0.3,0.079,0.01,50000,15
3101,L,4.73,0.107,0.01,50000,63
3102,W,4.12,0.077,0.01,50000,28
3103,W,2.01,0.099,0.01,50000,18
3104,W,4.41,0.093,0.01,50000,21
3105,L,0.26,0.091,0.01,50000,32
3106,W,6.0,0.071,0.01,50000,30
3107,W,5.75,0.115,0.01,50000,41
3108,L,1.96,0.09,0.01,50000,37
3109,W,3.9,0.066,0.01,50000,22
3110,W,2.42,0.071,0.01,50000,36
3111,D,6.6,0.067,0.01,50000,81
3112,W,2.0,0.104,0.01,50000,24
3113,L,1.26,0.085,0.01,50000,36
3114,W,2.33,0.084,0.01,50000,15
3115,W,3.3,0.063,0.01,50000,28
3116,L,-1.1,0.081,0.01,50000,16
3117,W,3.12,0.088,0.01,50000,18
3118,W,3.78,0.093,0.01,50000,30
3119,W,4.87,0.099,0.01,50000,42
3120,L,-0.25,0.106,0.01,50000,31
3121,L,-0.33,0.12,0.01,50000,23
3122,W,2.19,0.115,0.01,50000,24
3123,W,3.35,0.075,0.01,50000,22
3124,W,5.02,0.112,0.01,50000,42
3125,L,0.11,0.093,0.01,50000,19
3126,W,6.14,0.067,0.01,50000,49
3127,W,6.13,0.076,0.01,50000,43
3128,L,-0.1,0.072,0.01,50000,15
3129,W,2.29,0.116,0.01,50000,20
3130,W,2.29,0.112,0.01,50000,20
3131,W,2.7,0.125,0.01,50000,15
3132,W,5.19,0.089,0.01,50000,38
3133,W,2.51,0.103,0.01,50000,28
3134,L,0.23,0.056,0.01,50000,19
3135,W,3.79,0.095,0.01,50000,24
3136,L,-0.68,0.087,0.01,50000,20
3137,W,3.68,0.103,0.01,50000,33
3138,W,3.06,0.104,0.01,50000,18
3139,W,3.86,0.067,0.01,50000,28
3140,W,2.32,0.102,0.01,50000,21
3141,W,7.54,0.058,0.01,50000,40
3142,W,5.56,0.085,0.01,50000,37
3143,L,4.11,0.088,0.01,50000,72
3144,W,3.63,0.085,0.01,50000,28
3145,D,5.36,0.073,0.01,50000,81
3146,L,-0.57,0.067,0.01,50000,26
3147,L,0.1,0.069,0.01,50000,27
3148,W,4.47,0.077,0.01,50000,20
3149,W,3.94,0.061,0.01,50000,39
3150,W,5.29,0.116,0.01,50000,31
3151,W,5.63,0.087,0.01,50000,31
3152,L,-1.19,0.069,0.01,50000,9
3153,L,-1.99,0.071,0.01,50000,9
3154,W,7.8,0.14,0.01,50000,59
3155,L,4.0,0.068,0.01,50000,43
3156,W,3.79,0.068,0.01,50000,21
3157,W,3.79,0.067,0.01,50000,21
3158,W,3.14,0.074,0.01,50000,22
3159,W,4.95,0.076,0.01,50000,27
3160,W,3.03,0.128,0.01,50000,21
3161,W,5.59,0.101,0.01,50000,24
3162,L,2.22,0.094,0.01,50000,33
3163,L,0.11,0.07,0.01,50000,18
3164,W,2.9,0.103,0.01,50000,16
3165,W,6.22,0.102,0.01,50000,34
3166,L,2.33,0.093,0.01,50000,66
3167,L,0.92,0.094,0.01,50000,31
3168,L,-1.99,0.123,0.01,50000,9
3169,W,6.16,0.092,0.01,50000,29
3170,L,0.16,0.067,0.01,50000,32
3171,L,1.43,0.101,0.01,50000,21
3172,L,-0.9,0.065,0.01,50000,14
3173,W,5.5,0.093,0.01,50000,37
3174,W,4.41,0.075,0.01,50000,23
3175,W,5.16,0.061,0.01,50000,47
3176,W,3.68,0.119,0.01,50000,37
3177,W,3.11,0.081,0.01,50000,29
3178,W,2.5,0.109,0.01,50000,17
3179,L,-1.98,0.096,0.01,50000,18
3180,W,2.25,0.123,0.01,50000,12
3181,W,3.62,0.086,0.01,50000,28
3182,L,-1.22,0.071,0.01,50000,18
3183,L,1.39,0.098,0.01,50000,41
3184,W,4.97,0.058,0.01,50000,37
3185,W,10.34,0.084,0.01,50000,76
3186,L,-1.7,0.096,0.01,50000,17
3187,L,-1.2,0.091,0.01,50000,9
3188,W,3.89,0.118,0.01,50000,27
3189,W,2.71,0.09,0.01,50000,15
3190,W,4.76,0.098,0.01,50000,37
3191,L,0.39,0.101,0.01,50000,23
3192,L,2.8,0.069,0.01,50000,50
3193,L,-1.19,0.114,0.01,50000,9
3194,L,-0.52,0.083,0.01,50000,22
3195,W,4.47,0.078,0.01,50000,23
3196,L,1.74,0.109,0.01,50000,53
3197,L,0.99,0.094,0.01,50000,25
3198,L,-1.2,0.108,0.01,50000,9
3199,W,1.98,0.074,0.01,50000,14
3200,W,5.98,0.098,0.01,50000,47
3201,L,2.09,0.063,0.01,50000,33
3202,W,3.48,0.079,0.01,50000,39
3203,W,5.39,0.114,0.01,50000,61
3204,L,-1.71,0.06,0.01,50000,14
3205,W,1.93,0.089,0.01,50000,19
3206,L,1.53,0.059,0.01,50000,28
3207,L,-0.19,0.083,0.01,50000,21
3208,W,3.53,0.104,0.01,50000,23
3209,L,-1.2,0.063,0.01,50000,11
3210,W,3.68,0.123,0.01,50000,23
3211,W,4.44,0.102,0.01,50000,28
3212,L,1.95,0.066,0.01,50000,34
3213,W,5.07,0.073,0.01,50000,43
3214,W,1.9,0.08,0.01,50000,29
3215,L,0.06,0.146,0.01,50000,23
3216,L,-1.19,0.116,0.01,50000,12
3217,L,-1.19,0.125,0.01,50000,10
3218,W,4.38,0.112,0.01,50000,23
3219,W,4.64,0.073,0.01,50000,33
3220,W,3.45,0.089,0.01,50000,23
3221,L,2.17,0.086,0.01,50000,31
3222,W,1.7,0.064,0.01,50000,14
3223,L,-1.0,0.052,0.01,50000,15
3224,L,-0.28,0.134,0.01,50000,22
3225,W,4.87,0.096,0.01,50000,30
3226,W,2.11,0.123,0.01,50000,19
3227,W,6.22,0.085,0.01,50000,40
3228,W,4.42,0.074,0.01,50000,39
3229,W,2.09,0.099,0.01,50000,11
3230,W,7.51,0.087,0.01,50000,36
3231,W,5.86,0.086,0.01,50000,32
3232,W,9.27,0.088,0.01,50000,57
3233,W,3.21,0.084,0.01,50000,18
3234,L,1.17,0.104,0.01,50000,28
3235,W,3.31,0.109,0.01,50000,33
3236,L,7.48,0.117,0.01,50000,59
3237,W,1.68,0.101,0.01,50000,9
3238,W,2.26,0.095,0.01,50000,18
3239,W,2.09,0.102,0.01,50000,11
3240,L,0.02,0.112,0.01,50000,19
3241,L,5.97,0.117,0.01,50000,46
3242,L,-1.99,0.085,0.01,50000,9
3243,L,5.4,0.083,0.01,50000,32
3244,W,2.09,0.121,0.01,50000,11
3245,L,-1.11,0.13,0.01,50000,15
3246,W,4.66,0.082,0.01,50000,35
3247,W,4.5,0.087,0.01,50000,24
3248,W,4.0,0.079,0.01,50000,24
3249,W,3.38,0.072,0.01,50000,23
3250,W,5.88,0.086,0.01,50000,49
3251,W,6.14,0.097,0.01,50000,43
3252,W,2.25,0.05,0.01,50000,12
3253,W,7.1,0.102,0.01,50000,45
3254,W,8.31,0.08,0.01,50000,64
3255,L,0.57,0.045,0.01,50000,34
3256,L,0.29,0.078,0.01,50000,28
3257,L,5.46,0.089,0.01,50000,41
3258,L,1.73,0.087,0.01,50000,29
3259,W,7.24,0.125,0.01,50000,38
3260,W,3.94,0.094,0.01,50000,34
3261,W,4.98,0.115,0.01,50000,38
3262,W,2.28,0.106,0.01,50000,14
3263,W,2.28,0.072,0.01,50000,14
3264,W,5.08,0.074,0.01,50000,37
3265,L,3.95,0.086,0.01,50000,35
3266,L,-0.34,0.096,0.01,50000,27
3267,W,4.14,0.077,0.01,50000,27
3268,W,4.67,0.109,0.01,50000,24
3269,W,3.93,0.114,0.01,50000,23
3270,W,3.73,0.099,0.01,50000,37
3271,L,3.74,0.113,0.01,50000,39
3272,L,2.34,0.1,0.01,50000,29
3273,W,3.31,0.107,0.01,50000,28
3274,W,3.21,0.104,0.01,50000,26
3275,L,4.73,0.109,0.01,50000,70
3276,L,-0.28,0.054,0.01,50000,21
3277,W,7.57,0.085,0.01,50000,47
3278,W,5.55,0.07,0.01,50000,43
3279,L,4.94,0.118,0.01,50000,33
3280,W,3.06,0.131,0.01,50000,18
3281,L,-0.85,0.106,0.01,50000,24
3282,W,4.93,0.087,0.01,50000,24
3283,W,4.71,0.091,0.01,50000,32
3284,W,3.72,0.091,0.01,50000,33
3285,L,1.63,0.108,0.01,50000,35
3286,W,2.18,0.163,0.01,50000,14
3287,L,-0.82,0.116,0.01,50000,20
3288,W,5.04,0.088,0.01,50000,35
3289,L,5.63,0.08,0.01,50000,57
3290,L,0.12,0.051,0.01,50000,32
3291,L,-1.17,0.08,0.01,50000,15
3292,W,7.58,0.107,0.01,50000,74
3293,W,1.89,0.055,0.01,50000,10
3294,L,2.86,0.098,0.01,50000,26
3295,W,5.26,0.086,0.01,50000,27
3296,L,1.81,0.125,0.01,50000,48
3297,W,3.57,0.098,0.01,50000,24
3298,W,3.73,0.124,0.01,50000,29
3299,W,2.15,0.08,0.01,50000,27
3300,W,5.97,0.077,0.01,50000,68
3301,L,2.85,0.081,0.01,50000,40
3302,W,2.97,0.13,0.01,50000,21
3303,L,-0.96,0.107,0.01,50000,19
3304,L,0.09,0.072,0.01,50000,28
3305,W,6.31,0.121,0.01,50000,40
3306,W,4.63,0.126,0.01,50000,35
3307,W,2.98,0.088,0.01,50000,19
3308,W,9.19,0.126,0.01,50000,60
3309,L,0.89,0.088,0.01,50000,23
3310,L,-1.5,0.116,0.01,50000,12
3311,W,1.96,0.095,0.01,50000,26
3312,W,4.42,0.098,0.01,50000,30
3313,L,3.61,0.109,0.01,50000,31
3314,W,9.62,0.13,0.01,50000,79
3315,W,6.39,0.094,0.01,50000,32
3316,L,3.53,0.08,0.01,50000,27
3317,L,0.5,0.103,0.01,50000,21
3318,L,6.27,0.102,0.01,50000,69
3319,L,0.1,0.102,0.01,50000,20
3320,W,10.45,0.087,0.01,50000,57
3321,W,8.67,0.112,0.01,50000,53
3322,L,1.0,0.092,0.01,50000,25
3323,W,3.86,0.097,0.01,50000,27
3324,W,3.94,0.093,0.01,50000,35
3325,L,3.33,0.1,0.01,50000,48
3326,L,3.7,0.086,0.01,50000,41
3327,W,6.93,0.117,0.01,50000,47
3328,W,2.7,0.12,0.01,50000,19
3329,L,1.55,0.097,0.01,50000,32
3330,L,0.62,0.079,0.01,50000,17
3331,L,5.51,0.09,0.01,50000,58
3332,W,9.12,0.11,0.01,50000,53
3333,W,2.64,0.139,0.01,50000,22
3334,L,6.85,0.142,0.01,50000,64
3335,W,2.62,0.063,0.01,50000,20
3336,L,1.38,0.094,0.01,50000,31
3337,W,4.04,0.094,0.01,50000,28
3338,W,1.31,0.104,0.01,50000,16
3339,W,2.52,0.126,0.01,50000,24
3340,L,-0.17,0.092,0.01,50000,13
3341,W,8.55,0.115,0.01,50000,54
3342,W,7.11,0.101,0.01,50000,59
3343,L,0.54,0.103,0.01,50000,27
3344,W,9.05,0.066,0.01,50000,45
3345,W,5.34,0.128,0.01,50000,26
3346,W,3.98,0.13,0.01,50000,18
3347,W,2.22,0.109,0.01,50000,13
3348,W,2.5,0.101,0.01,50000,14
3349,W,5.87,0.109,0.01,50000,27
3350,W,3.64,0.07,0.01,50000,19
3351,W,8.33,0.115,0.01,50000,58
3352,L,2.09,0.069,0.01,50000,39
3353,W,2.71,0.105,0.01,50000,16
3354,W,7.66,0.077,0.01,50000,49
3355,W,4.59,0.088,0.01,50000,37
3356,W,5.72,0.103,0.01,50000,41
3357,W,1.25,0.089,0.01,50000,11
3358,W,8.6,0.078,0.01,50000,63
3359,W,4.64,0.091,0.01,50000,32
3360,L,2.13,0.092,0.01,50000,37
3361,W,3.8,0.133,0.01,50000,42
3362,W,2.31,0.081,0.01,50000,15
3363,W,1.9,0.086,0.01,50000,13
3364,W,3.06,0.07,0.01,50000,18
3365,L,0.77,0.102,0.01,50000,32
3366,W,7.57,0.104,0.01,50000,34
3367,L,-0.59,0.135,0.01,50000,21
3368,W,2.1,0.091,0.01,50000,12
3369,W,2.1,0.107,0.01,50000,12
3370,W,4.87,0.075,0.01,50000,35
3371,L,2.09,0.099,0.01,50000,29
3372,W,9.65,0.081,0.01,50000,58
3373,W,5.52,0.106,0.01,50000,33
3374,W,5.35,0.076,0.01,50000,29
3375,W,3.75,0.102,0.01,50000,39
3376,W,5.51,0.08,0.01,50000,24
3377,W,1.89,0.088,0.01,50000,12
3378,W,4.47,0.118,0.01,50000,21
3379,L,3.66,0.093,0.01,50000,55
3380,W,7.95,0.126,0.01,50000,58
3381,L,1.12,0.077,0.01,50000,41
3382,L,1.33,0.094,0.01,50000,45
3383,W,2.3,0.109,0.01,50000,13
3384,W,5.52,0.104,0.01,50000,37
3385,W,7.64,0.109,0.01,50000,66
3386,W,2.29,0.1,0.01,50000,17
3387,L,4.8,0.091,0.01,50000,61
3388,W,4.88,0.117,0.01,50000,28
3389,W,5.68,0.125,0.01,50000,30
3390,W,3.83,0.145,0.01,50000,33
3391,W,7.22,0.092,0.01,50000,40
3392,L,2.87,0.096,0.01,50000,40
3393,W,4.28,0.082,0.01,50000,32
3394,L,1.24,0.096,0.01,50000,28
3395,W,3.23,0.081,0.01,50000,26
3396,W,4.02,0.091,0.01,50000,26
3397,W,4.8,0.12,0.01,50000,37
3398,W,6.36,0.089,0.01,50000,32
3399,W,2.46,0.092,0.01,50000,27
3400,W,3.06,0.123,0.01,50000,18
3401,W,2.39,0.062,0.01,50000,23
3402,W,6.11,0.101,0.01,50000,37
3403,W,2.7,0.073,0.01,50000,21
3404,W,3.25,0.112,0.01,50000,27
3405,W,5.85,0.125,0.01,50000,57
3406,L,0.31,0.108,0.01,50000,20
3407,W,4.44,0.138,0.01,50000,32
3408,L,-0.62,0.088,0.01,50000,17
3409,W,4.45,0.103,0.01,50000,45
3410,L,1.9,0.101,0.01,50000,50
3411,W,4.46,0.073,0.01,50000,34
3412,W,4.93,0.123,0.01,50000,44
3413,L,1.01,0.083,0.01,50000,31
3414,W,4.53,0.067,0.01,50000,26
3415,W,9.33,0.077,0.01,50000,56
3416,W,2.87,0.079,0.01,50000,35
3417,L,6.24,0.11,0.01,50000,47
3418,W,3.93,0.1,0.01,50000,41
3419,W,6.6,0.107,0.01,50000,44
3420,W,6.82,0.136,0.01,50000,48
3421,W,3.61,0.101,0.01,50000,50
3422,D,8.39,0.114,0.01,50000,81
3423,L,0.76,0.101,0.01,50000,29
3424,W,1.54,0.099,0.01,50000,21
3425,W,4.1,0.111,0.01,50000,35
3426,L,0.71,0.107,0.01,50000,21
3427,W,1.99,0.071,0.01,50000,19
3428,L,0.4,0.114,0.01,50000,29
3429,W,5.54,0.106,0.01,50000,47
3430,W,3.68,0.064,0.01,50000,37
3431,L,3.3,0.096,0.01,50000,39
3432,W,5.63,0.072,0.01,50000,40
3433,W,2.66,0.106,0.01,50000,17
3434,W,3.14,0.087,0.01,50000,20
3435,W,1.89,0.065,0.01,50000,11
3436,L,2.32,0.114,0.01,50000,20
3437,W,7.12,0.069,0.01,50000,30
3438,W,2.51,0.1,0.01,50000,27
3439,W,5.18,0.092,0.01,50000,63
3440,L,1.86,0.097,0.01,50000,39
3441,W,5.48,0.095,0.01,50000,49
3442,W,5.7,0.132,0.01,50000,24
3443,W,6.56,0.115,0.01,50000,36
3444,W,6.5,0.105,0.01,50000,34
3445,W,1.94,0.071,0.01,50000,21
3446,W,6.5,0.132,0.01,50000,40
3447,L,0.51,0.102,0.01,50000,34
3448,L,5.08,0.088,0.01,50000,68
3449,L,-1.58,0.083,0.01,50000,13
3450,W,5.64,0.101,0.01,50000,51
3451,W,3.5,0.108,0.01,50000,37
3452,W,7.93,0.094,0.01,50000,52
3453,W,5.45,0.073,0.01,50000,34
3454,W,8.11,0.104,0.01,50000,48
3455,L,1.1,0.085,0.01,50000,21
3456,W,5.38,0.073,0.01,50000,41
3457,W,5.46,0.074,0.01,50000,25
3458,W,4.14,0.091,0.01,50000,29
3459,L,-0.12,0.089,0.01,50000,43
3460,W,2.11,0.146,0.01,50000,15
3461,W,5.07,0.122,0.01,50000,31
3462,W,5.13,0.084,0.01,50000,35
3463,L,0.5,0.12,0.01,50000,33
3464,W,4.99,0.104,0.01,50000,21
3465,L,5.04,0.079,0.01,50000,38
3466,W,7.81,0.127,0.01,50000,43
3467,W,5.3,0.085,0.01,50000,34
3468,W,2.33,0.08,0.01,50000,21
3469,L,6.81,0.091,0.01,50000,65
3470,W,7.48,0.121,0.01,50000,53
3471,L,4.72,0.076,0.01,50000,37
3472,L,-1.1,0.076,0.01,50000,12
3473,L,1.24,0.116,0.01,50000,39
3474,L,4.13,0.082,0.01,50000,69
3475,W,3.98,0.075,0.01,50000,27
3476,W,3.59,0.062,0.01,50000,23
3477,W,5.15,0.142,0.01,50000,46
3478,W,4.44,0.122,0.01,50000,33
3479,W,7.06,0.079,0.01,50000,37
3480,L,0.41,0.099,0.01,50000,28
3481,W,2.47,0.086,0.01,50000,21
3482,W,5.41,0.058,0.01,50000,24
3483,L,-0.29,0.109,0.01,50000,17
3484,W,7.23,0.102,0.01,50000,40
3485,W,7.22,0.093,0.01,50000,38
3486,W,2.62,0.058,0.01,50000,21
3487,W,5.44,0.075,0.01,50000,27
3488,L,0.6,0.093,0.01,50000,24
3489,W,7.39,0.104,0.01,50000,35
3490,L,-0.5,0.098,0.01,50000,12
3491,W,6.87,0.102,0.01,50000,43
3492,W,6.33,0.071,0.01,50000,45
3493,L,-0.37,0.117,0.01,50000,22
3494,L,-0.38,0.058,0.01,50000,22
3495,W,4.28,0.085,0.01,50000,37
3496,W,4.1,0.102,0.01,50000,25
3497,W,4.61,0.091,0.01,50000,22
3498,W,2.0,0.057,0.01,50000,19
3499,W,2.1,0.113,0.01,50000,14
3500,W,2.58,0.091,0.01,50000,13
3501,L,-1.34,0.151,0.01,50000,22
3502,W,3.92,0.116,0.01,50000,37
3503,L,6.78,0.083,0.01,50000,39
3504,W,6.0,0.047,0.01,50000,53
3505,W,3.26,0.103,0.01,50000,21
3506,L,1.13,0.099,0.01,50000,27
3507,L,0.7,0.108,0.01,50000,25
3508,L,4.49,0.162,0.01,50000,72
3509,L,6.31,0.091,0.01,50000,53
3510,L,-1.22,0.132,0.01,50000,13
3511,L,2.72,0.151,0.01,50000,41
3512,L,0.14,0.102,0.01,50000,24
3513,L,2.93,0.076,0.01,50000,46
3514,D,7.47,0.122,0.01,50000,81
3515,L,1.72,0.09,0.01,50000,49
3516,L,1.4,0.088,0.01,50000,38
3517,W,6.12,0.101,0.01,50000,28
3518,L,1.35,0.146,0.01,50000,33
3519,L,1.39,0.113,0.01,50000,42
3520,W,8.47,0.077,0.01,50000,47
3521,W,5.51,0.111,0.01,50000,38
3522,W,7.42,0.1,0.01,50000,44
3523,W,5.07,0.101,0.01,50000,47
3524,W,4.72,0.087,0.01,50000,44
3525,W,4.13,0.101,0.01,50000,22
3526,L,5.05,0.077,0.01,50000,57
3527,W,6.0,0.121,0.01,50000,42
3528,L,0.54,0.091,0.01,50000,27
3529,W,6.73,0.11,0.01,50000,50
3530,W,3.96,0.077,0.01,50000,28
3531,L,5.21,0.104,0.01,50000,37
3532,L,0.74,0.141,0.01,50000,32
3533,W,4.08,0.1,0.01,50000,25
3534,L,1.28,0.118,0.01,50000,47
3535,W,4.05,0.094,0.01,50000,31
3536,W,8.41,0.111,0.01,50000,53
3537,L,0.32,0.056,0.01,50000,21
3538,W,5.4,0.091,0.01,50000,29
3539,W,3.25,0.121,0.01,50000,40
3540,W,2.59,0.064,0.01,50000,27
3541,W,2.6,0.114,0.01,50000,19
3542,W,4.17,0.085,0.01,50000,32
3543,W,2.84,0.116,0.01,50000,27
3544,W,1.9,0.11,0.01,50000,15
3545,L,5.67,0.099,0.01,50000,51
3546,L,5.2,0.135,0.01,50000,66
3547,W,7.85,0.101,0.01,50000,70
3548,W,4.93,0.107,0.01,50000,39
3549,W,6.42,0.116,0.01,50000,49
3550,L,8.45,0.077,0.01,50000,75
3551,W,7.05,0.101,0.01,50000,65
3552,L,-0.91,0.136,0.01,50000,13
3553,W,2.75,0.133,0.01,50000,23
3554,W,4.04,0.077,0.01,50000,31
3555,W,4.15,0.13,0.01,50000,43
3556,W,6.88,0.128,0.01,50000,36
3557,W,5.14,0.126,0.01,50000,37
3558,L,5.81,0.078,0.01,50000,50
3559,L,-0.49,0.072,0.01,50000,28
3560,L,5.0,0.099,0.01,50000,64
3561,L,4.78,0.114,0.01,50000,41
3562,W,7.1,0.105,0.01,50000,41
3563,L,1.98,0.087,0.01,50000,35
3564,L,2.44,0.109,0.01,50000,48
3565,L,1.95,0.061,0.01,50000,48
3566,W,7.27,0.103,0.01,50000,49
3567,W,4.35,0.121,0.01,50000,47
3568,W,5.52,0.132,0.01,50000,42
3569,W,2.49,0.096,0.01,50000,17
3570,W,3.46,0.111,0.01,50000,21
3571,L,-0.89,0.086,0.01,50000,23
3572,W,1.62,0.13,0.01,50000,11
3573,L,-1.09,0.116,0.01,50000,21
3574,W,6.44,0.103,0.01,50000,37
3575,L,4.41,0.088,0.01,50000,54
3576,L,1.62,0.124,0.01,50000,28
3577,L,1.86,0.076,0.01,50000,43
3578,W,4.43,0.084,0.01,50000,35
3579,W,3.01,0.128,0.01,50000,29
